Width,Height
1920,869
783,57,1736273606178
783,56,1736273606208
784,56,1736273606218
785,55,1736273606226
786,55,1736273606233
787,54,1736273606242
788,54,1736273606252
790,54,1736273606261
792,54,1736273606268
794,54,1736273606276
798,54,1736273606286
804,55,1736273606294
816,56,1736273606302
821,58,1736273606310
824,59,1736273606319
826,59,1736273606327
827,60,1736273606335
827,60,1736273606370
824,60,1736273606380
821,60,1736273606389
805,57,1736273606404
794,54,1736273606413
787,51,1736273606421
780,48,1736273606430
775,45,1736273606440
770,40,1736273606449
769,38,1736273606457
769,37,1736273606466
769,36,1736273606475
770,36,1736273606484
772,35,1736273606495
780,33,1736273606512
786,33,1736273606523
788,33,1736273606532
797,39,1736273606540
800,41,1736273606548
802,45,1736273606557
804,52,1736273606565
804,56,1736273606573
804,59,1736273606581
804,62,1736273606589
803,64,1736273606597
802,65,1736273606605
801,66,1736273606615
798,67,1736273606629
796,67,1736273606638
794,66,1736273606646
793,65,1736273606655
792,64,1736273606664
790,57,1736273606672
790,53,1736273606681
789,49,1736273606689
789,44,1736273606697
789,42,1736273606705
789,41,1736273606713
790,40,1736273606721
791,39,1736273606729
793,38,1736273606738
795,37,1736273606746
797,37,1736273606754
799,37,1736273606762
800,37,1736273606770
801,38,1736273606778
803,39,1736273606786
804,41,1736273606794
805,44,1736273606802
806,47,1736273606810
806,51,1736273606818
806,52,1736273606825
803,55,1736273606834
797,58,1736273606842
792,61,1736273606850
787,62,1736273606858
779,62,1736273606867
771,62,1736273606875
757,61,1736273606889
750,58,1736273606898
747,57,1736273606905
744,54,1736273606913
744,52,1736273606922
744,50,1736273606930
746,48,1736273606937
749,46,1736273606945
754,45,1736273606953
761,44,1736273606961
781,40,1736273606969
794,40,1736273606977
815,40,1736273606985
825,44,1736273606994
829,46,1736273607003
835,51,1736273607011
839,57,1736273607020
842,70,1736273607035
842,75,1736273607044
842,80,1736273607052
840,86,1736273607060
837,88,1736273607068
835,89,1736273607076
832,90,1736273607084
830,90,1736273607092
828,90,1736273607100
824,90,1736273607107
819,86,1736273607115
815,84,1736273607123
810,79,1736273607131
801,71,1736273607139
793,64,1736273607148
783,52,1736273607162
780,45,1736273607171
779,41,1736273607179
779,40,1736273607187
781,38,1736273607195
784,37,1736273607203
787,35,1736273607211
791,35,1736273607219
795,35,1736273607227
795,36,1736273607254
795,41,1736273607263
795,50,1736273607272
795,57,1736273607280
794,60,1736273607288
793,62,1736273607296
792,62,1736273607304
792,63,1736273607312
791,63,1736273607321
789,64,1736273607329
786,64,1736273607337
782,64,1736273607345
778,63,1736273607354
775,61,1736273607362
771,58,1736273607370
769,55,1736273607378
767,53,1736273607386
766,51,1736273607394
766,49,1736273607402
766,48,1736273607410
768,46,1736273607418
770,45,1736273607426
773,44,1736273607434
776,43,1736273607442
779,42,1736273607452
783,42,1736273607460
785,43,1736273607468
787,47,1736273607476
788,50,1736273607484
792,59,1736273607492
795,70,1736273607501
795,74,1736273607509
795,77,1736273607518
795,79,1736273607526
795,80,1736273607538
795,80,1736273607562
794,80,1736273607571
792,79,1736273607579
789,77,1736273607586
784,72,1736273607594
780,67,1736273607602
776,60,1736273607612
767,40,1736273607629
764,33,1736273607637
763,31,1736273607645
763,30,1736273607653
764,28,1736273607661
765,27,1736273607670
770,26,1736273607678
772,25,1736273607686
774,25,1736273607694
777,26,1736273607702
780,28,1736273607711
782,30,1736273607719
783,32,1736273607727
784,35,1736273607735
784,40,1736273607743
784,42,1736273607751
784,44,1736273607759
784,45,1736273607767
784,46,1736273607775
783,46,1736273607783
783,47,1736273607792
782,47,1736273607800
780,48,1736273607808
779,48,1736273607816
777,48,1736273607824
771,43,1736273607832
769,42,1736273607840
767,39,1736273607849
766,37,1736273607857
766,35,1736273607865
766,34,1736273607876
769,33,1736273607885
772,32,1736273607893
777,32,1736273607901
781,32,1736273607910
787,34,1736273607918
793,38,1736273607926
797,42,1736273607934
800,45,1736273607942
803,49,1736273607951
803,51,1736273607959
803,53,1736273607967
803,55,1736273607976
802,56,1736273607984
800,56,1736273607993
798,57,1736273608001
795,57,1736273608009
792,57,1736273608017
789,56,1736273608025
784,53,1736273608033
780,51,1736273608042
777,48,1736273608050
770,43,1736273608059
768,39,1736273608067
767,37,1736273608075
767,36,1736273608086
768,35,1736273608094
769,35,1736273608102
771,34,1736273608110
774,34,1736273608118
778,34,1736273608126
781,34,1736273608134
783,36,1736273608142
785,38,1736273608150
787,40,1736273608158
789,44,1736273608166
792,52,1736273608174
792,57,1736273608182
792,58,1736273608190
792,61,1736273608198
792,62,1736273608206
790,63,1736273608214
788,63,1736273608222
786,64,1736273608231
784,64,1736273608238
781,64,1736273608246
779,63,1736273608254
776,61,1736273608262
775,60,1736273608270
774,57,1736273608278
773,54,1736273608286
773,50,1736273608294
773,47,1736273608302
774,44,1736273608310
776,42,1736273608318
781,41,1736273608326
784,41,1736273608334
786,41,1736273608342
787,41,1736273608350
788,43,1736273608359
788,47,1736273608367
789,50,1736273608374
789,57,1736273608382
789,61,1736273608391
788,63,1736273608399
786,66,1736273608407
785,68,1736273608422
784,68,1736273608431
783,68,1736273608446
782,68,1736273608455
780,67,1736273608463
777,62,1736273608471
773,57,1736273608480
768,50,1736273608488
765,46,1736273608498
765,45,1736273608505
765,44,1736273608528
767,44,1736273608537
774,44,1736273608547
782,44,1736273608555
788,44,1736273608563
800,47,1736273608571
804,48,1736273608579
807,50,1736273608587
808,51,1736273608595
808,52,1736273608614
807,53,1736273608623
805,54,1736273608630
803,55,1736273608640
801,55,1736273608648
798,55,1736273608655
794,55,1736273608663
791,54,1736273608671
789,52,1736273608679
787,50,1736273608687
786,48,1736273608695
785,47,1736273608703
785,45,1736273608711
784,44,1736273608719
784,43,1736273608728
785,43,1736273608744
786,44,1736273608764
787,46,1736273608774
788,49,1736273608782
790,51,1736273608790
790,52,1736273608798
790,54,1736273608806
791,55,1736273608815
791,56,1736273608830
790,57,1736273608839
788,57,1736273608847
786,58,1736273608855
784,58,1736273608863
782,58,1736273608872
781,57,1736273608879
780,56,1736273608887
778,55,1736273608895
778,52,1736273608903
777,49,1736273608911
777,46,1736273608919
777,44,1736273608927
778,43,1736273608935
780,42,1736273608943
782,41,1736273608951
786,41,1736273608959
791,41,1736273608967
794,41,1736273608975
796,44,1736273608983
799,46,1736273608992
801,51,1736273609000
804,54,1736273609007
804,57,1736273609015
804,59,1736273609023
803,61,1736273609031
802,62,1736273609039
801,62,1736273609048
800,62,1736273609056
799,62,1736273609064
797,62,1736273609072
795,61,1736273609080
793,59,1736273609088
791,57,1736273609096
787,54,1736273609104
782,49,1736273609112
780,45,1736273609120
779,40,1736273609128
778,38,1736273609136
778,36,1736273609144
778,35,1736273609153
780,34,1736273609161
783,33,1736273609169
786,32,1736273609177
790,32,1736273609184
797,34,1736273609193
800,35,1736273609201
804,38,1736273609208
807,42,1736273609216
809,44,1736273609224
811,47,1736273609232
811,48,1736273609240
811,50,1736273609248
811,51,1736273609256
809,52,1736273609264
807,53,1736273609272
804,53,1736273609280
798,54,1736273609288
792,54,1736273609295
787,54,1736273609303
782,53,1736273609312
779,52,1736273609320
777,50,1736273609328
776,49,1736273609336
775,46,1736273609344
775,44,1736273609352
776,43,1736273609360
779,42,1736273609368
780,41,1736273609376
785,41,1736273609385
791,39,1736273609393
794,39,1736273609401
798,39,1736273609409
800,40,1736273609417
802,41,1736273609426
803,44,1736273609434
804,49,1736273609442
805,55,1736273609450
805,58,1736273609458
805,62,1736273609466
804,64,1736273609474
802,65,1736273609482
801,66,1736273609490
799,66,1736273609498
797,66,1736273609507
794,66,1736273609515
793,66,1736273609522
790,66,1736273609530
787,64,1736273609539
785,62,1736273609547
784,61,1736273609555
783,60,1736273609563
782,60,1736273609572
782,59,1736273609580
783,59,1736273609635
783,59,1736273609650
784,59,1736273609662
785,59,1736273609670
786,60,1736273609682
787,60,1736273609694
789,61,1736273609702
791,63,1736273609710
796,66,1736273609719
807,77,1736273609728
815,89,1736273609736
821,95,1736273609744
835,109,1736273609752
844,122,1736273609760
850,128,1736273609768
864,138,1736273609776
872,141,1736273609784
878,143,1736273609792
892,144,1736273609800
903,144,1736273609810
915,144,1736273609818
922,144,1736273609826
928,145,1736273609834
935,148,1736273609842
945,154,1736273609850
953,159,1736273609858
961,164,1736273609866
968,170,1736273609876
973,172,1736273609884
978,176,1736273609892
985,180,1736273609900
987,181,1736273609908
990,182,1736273609916
991,182,1736273609924
991,181,1736273609952
993,180,1736273609960
994,179,1736273609968
995,178,1736273609976
997,178,1736273609984
999,177,1736273609992
1000,177,1736273610000
1002,176,1736273610008
1004,176,1736273610015
1006,175,1736273610023
1007,174,1736273610031
1008,172,1736273610039
1009,171,1736273610047
1010,169,1736273610054
1010,166,1736273610063
1010,165,1736273610070
1010,163,1736273610078
1010,162,1736273610086
1009,160,1736273610094
1007,159,1736273610102
1005,158,1736273610110
1003,156,1736273610118
995,152,1736273610133
990,149,1736273610142
986,146,1736273610150
980,143,1736273610158
971,136,1736273610166
966,130,1736273610174
954,121,1736273610182
948,116,1736273610190
945,112,1736273610198
939,108,1736273610206
937,106,1736273610214
935,105,1736273610222
934,103,1736273610230
933,100,1736273610238
933,99,1736273610246
932,97,1736273610254
931,95,1736273610262
931,93,1736273610270
930,91,1736273610279
928,83,1736273610287
927,80,1736273610295
926,76,1736273610303
925,71,1736273610312
925,68,1736273610320
925,64,1736273610329
925,58,1736273610343
925,55,1736273610351
926,54,1736273610359
927,51,1736273610367
928,48,1736273610375
928,47,1736273610383
928,44,1736273610391
928,41,1736273610400
929,38,1736273610408
929,33,1736273610416
929,31,1736273610424
930,29,1736273610432
931,29,1736273610441
932,29,1736273610449
933,29,1736273610457
935,29,1736273610465
937,29,1736273610473
939,30,1736273610481
944,33,1736273610490
948,36,1736273610497
951,39,1736273610505
952,40,1736273610519
953,41,1736273610528
953,43,1736273610536
953,45,1736273610544
953,48,1736273610551
953,50,1736273610559
951,53,1736273610567
950,56,1736273610575
946,61,1736273610583
942,63,1736273610590
938,65,1736273610598
933,65,1736273610607
929,65,1736273610614
926,65,1736273610622
923,65,1736273610630
921,64,1736273610638
920,62,1736273610646
919,60,1736273610654
918,57,1736273610662
917,53,1736273610669
917,49,1736273610678
917,47,1736273610686
919,46,1736273610693
921,45,1736273610701
923,45,1736273610709
926,44,1736273610718
931,44,1736273610726
936,45,1736273610734
939,47,1736273610742
940,48,1736273610750
942,50,1736273610758
943,51,1736273610766
943,53,1736273610774
943,54,1736273610782
943,55,1736273610790
943,56,1736273610802
942,56,1736273610811
941,56,1736273610818
940,56,1736273610826
937,56,1736273610835
931,54,1736273610842
927,53,1736273610850
920,49,1736273610859
917,46,1736273610867
913,43,1736273610875
910,41,1736273610883
909,39,1736273610890
907,38,1736273610898
906,37,1736273610906
906,36,1736273610914
906,37,1736273610967
908,39,1736273610978
908,41,1736273610986
909,43,1736273610995
910,45,1736273611002
912,48,1736273611010
913,49,1736273611018
915,52,1736273611026
918,55,1736273611034
922,60,1736273611041
927,64,1736273611049
933,70,1736273611058
938,77,1736273611066
949,87,1736273611074
959,98,1736273611082
970,109,1736273611090
976,115,1736273611098
990,128,1736273611106
1002,140,1736273611114
1012,148,1736273611122
1029,163,1736273611129
1038,169,1736273611137
1053,181,1736273611145
1064,188,1736273611153
1072,194,1736273611161
1080,199,1736273611169
1085,201,1736273611177
1088,204,1736273611185
1092,206,1736273611193
1095,207,1736273611201
1098,209,1736273611209
1102,211,1736273611217
1103,212,1736273611225
1105,213,1736273611232
1108,215,1736273611240
1110,217,1736273611248
1114,220,1736273611256
1118,224,1736273611264
1125,228,1736273611272
1134,235,1736273611280
1138,238,1736273611288
1142,241,1736273611296
1150,247,1736273611304
1154,253,1736273611311
1158,257,1736273611319
1161,259,1736273611327
1166,265,1736273611335
1172,269,1736273611343
1179,276,1736273611351
1188,283,1736273611359
1194,285,1736273611366
1201,290,1736273611374
1207,294,1736273611382
1213,298,1736273611390
1219,301,1736273611398
1226,304,1736273611406
1232,307,1736273611414
1239,311,1736273611422
1246,313,1736273611430
1248,315,1736273611437
1252,318,1736273611445
1255,320,1736273611453
1257,322,1736273611461
1259,323,1736273611469
1261,325,1736273611476
1263,327,1736273611485
1265,329,1736273611493
1268,331,1736273611500
1268,332,1736273611508
1269,332,1736273611516
1270,333,1736273611524
1271,334,1736273611532
1273,335,1736273611547
1282,342,1736273611557
1287,345,1736273611566
1294,351,1736273611574
1305,355,1736273611583
1313,360,1736273611591
1315,362,1736273611600
1319,365,1736273611608
1324,369,1736273611617
1337,377,1736273611626
1344,381,1736273611634
1352,387,1736273611643
1360,392,1736273611651
1368,397,1736273611660
1372,399,1736273611668
1378,402,1736273611676
1379,403,1736273611684
1379,402,1736273611843
1377,401,1736273611856
1375,398,1736273611865
1372,395,1736273611873
1369,393,1736273611881
1363,390,1736273611889
1362,389,1736273611897
1355,384,1736273611905
1330,370,1736273611913
1315,358,1736273611921
1299,349,1736273611929
1272,333,1736273611937
1246,315,1736273611946
1216,295,1736273611955
1182,271,1736273611963
1142,243,1736273611971
1112,221,1736273611979
1074,193,1736273611988
1036,163,1736273611996
1010,145,1736273612004
988,133,1736273612011
972,123,1736273612019
964,120,1736273612028
962,119,1736273612036
961,118,1736273612046
960,117,1736273612055
959,116,1736273612063
958,114,1736273612072
957,113,1736273612080
956,113,1736273612104
955,113,1736273612120
954,112,1736273612128
952,111,1736273612137
950,111,1736273612145
947,110,1736273612154
945,108,1736273612162
942,106,1736273612170
939,103,1736273612178
934,99,1736273612186
932,95,1736273612194
924,90,1736273612202
921,88,1736273612210
918,86,1736273612219
915,84,1736273612228
912,82,1736273612236
906,77,1736273612244
900,71,1736273612252
892,64,1736273612262
885,54,1736273612277
885,52,1736273612286
884,50,1736273612295
884,49,1736273612303
884,48,1736273612311
885,48,1736273612423
886,47,1736273612436
891,47,1736273612445
893,48,1736273612453
895,49,1736273612460
901,54,1736273612468
908,56,1736273612476
919,66,1736273612486
934,75,1736273612494
940,80,1736273612502
942,82,1736273612510
943,83,1736273612518
942,83,1736273612550
941,83,1736273612559
935,81,1736273612567
927,77,1736273612576
920,72,1736273612585
915,70,1736273612593
912,67,1736273612601
907,62,1736273612609
905,59,1736273612618
905,58,1736273612628
905,57,1736273612640
907,56,1736273612648
909,55,1736273612656
911,55,1736273612664
913,54,1736273612672
914,54,1736273612680
915,54,1736273612700
915,56,1736273612709
916,60,1736273612717
918,65,1736273612725
919,73,1736273612734
917,82,1736273612749
915,84,1736273612757
913,86,1736273612765
910,87,1736273612773
906,88,1736273612782
898,88,1736273612790
889,88,1736273612798
883,87,1736273612806
880,86,1736273612814
878,84,1736273612823
877,81,1736273612831
876,79,1736273612839
875,73,1736273612847
875,69,1736273612856
880,60,1736273612866
887,56,1736273612875
893,54,1736273612883
900,53,1736273612891
911,51,1736273612899
915,51,1736273612907
922,51,1736273612915
926,53,1736273612923
929,56,1736273612931
932,59,1736273612939
933,64,1736273612947
934,70,1736273612956
934,74,1736273612965
934,77,1736273612973
932,78,1736273612981
931,78,1736273612989
930,79,1736273612996
927,79,1736273613005
924,79,1736273613013
923,79,1736273613021
912,72,1736273613030
908,68,1736273613038
903,62,1736273613047
897,54,1736273613055
895,51,1736273613063
892,43,1736273613071
892,41,1736273613079
894,40,1736273613087
900,38,1736273613095
911,38,1736273613103
918,38,1736273613111
937,39,1736273613119
949,45,1736273613127
965,50,1736273613136
978,60,1736273613150
978,61,1736273613159
978,63,1736273613167
978,65,1736273613175
977,67,1736273613184
971,69,1736273613197
965,69,1736273613206
957,69,1736273613214
950,68,1736273613222
939,65,1736273613231
918,57,1736273613239
886,44,1736273613253
874,37,1736273613261
870,32,1736273613269
863,27,1736273613277
862,26,1736273613285
861,23,1736273613293
862,19,1736273613307
864,18,1736273613316
866,18,1736273613323
869,17,1736273613331
874,17,1736273613339
877,17,1736273613347
879,18,1736273613356
882,20,1736273613364
882,21,1736273613371
883,25,1736273613380
883,30,1736273613388
883,33,1736273613397
882,35,1736273613410
880,38,1736273613419
879,39,1736273613426
877,39,1736273613434
874,40,1736273613442
872,40,1736273613451
869,40,1736273613459
867,40,1736273613467
864,39,1736273613475
863,38,1736273613483
862,36,1736273613492
860,33,1736273613500
859,31,1736273613508
859,30,1736273613516
859,29,1736273613524
860,29,1736273613532
861,28,1736273613540
863,28,1736273613549
865,28,1736273613557
868,28,1736273613565
870,30,1736273613574
872,31,1736273613582
873,32,1736273613590
874,33,1736273613599
875,33,1736273613641
876,35,1736273613653
877,36,1736273613662
880,39,1736273613670
886,44,1736273613678
896,53,1736273613686
904,60,1736273613696
936,82,1736273613704
986,112,1736273613719
1016,128,1736273613727
1056,152,1736273613735
1094,174,1736273613743
1138,198,1736273613751
1172,216,1736273613759
1214,238,1736273613767
1250,256,1736273613775
1282,274,1736273613783
1310,290,1736273613791
1338,308,1736273613799
1360,322,1736273613807
1386,340,1736273613815
1406,356,1736273613823
1428,372,1736273613831
1442,388,1736273613839
1453,400,1736273613847
1466,413,1736273613855
1475,421,1736273613863
1480,425,1736273613872
1491,436,1736273613880
1500,443,1736273613888
1502,447,1736273613896
1508,454,1736273613904
1508,455,1736273613912
1508,456,1736273613920
1508,457,1736273613941
1508,458,1736273613952
1508,459,1736273613961
1508,460,1736273613976
1508,460,1736273614025
1507,460,1736273614046
1505,460,1736273614055
1503,461,1736273614063
1501,461,1736273614071
1499,461,1736273614079
1498,462,1736273614087
1496,462,1736273614096
1494,463,1736273614104
1493,463,1736273614112
1491,463,1736273614120
1489,463,1736273614128
1488,463,1736273614136
1487,463,1736273614146
1486,463,1736273614155
1485,463,1736273614163
1485,464,1736273614171
1484,464,1736273614179
1485,465,1736273614211
1486,466,1736273614220
1489,468,1736273614228
1492,470,1736273614235
1498,472,1736273614244
1501,474,1736273614258
1509,476,1736273614266
1512,477,1736273614274
1515,477,1736273614282
1518,478,1736273614292
1518,477,1736273614428
1518,477,1736273614529
1518,476,1736273614697
1515,476,1736273614710
1512,472,1736273614718
1505,469,1736273614726
1500,465,1736273614734
1485,455,1736273614743
1469,446,1736273614751
1453,438,1736273614759
1433,430,1736273614767
1403,422,1736273614776
1381,416,1736273614784
1351,408,1736273614792
1321,398,1736273614800
1281,386,1736273614809
1245,372,1736273614817
1213,360,1736273614825
1175,344,1736273614833
1143,328,1736273614841
1103,308,1736273614850
1071,290,1736273614859
1045,274,1736273614867
1009,248,1736273614877
967,210,1736273614886
957,195,1736273614894
955,187,1736273614902
955,177,1736273614910
955,175,1736273614918
955,168,1736273614926
954,161,1736273614934
951,155,1736273614943
947,148,1736273614951
943,141,1736273614959
941,138,1736273614968
939,135,1736273614976
937,132,1736273614985
936,129,1736273614994
935,127,1736273615001
933,122,1736273615009
930,115,1736273615017
929,110,1736273615026
928,102,1736273615034
925,94,1736273615042
922,88,1736273615050
921,84,1736273615058
916,77,1736273615067
914,73,1736273615075
912,70,1736273615083
911,69,1736273615091
910,66,1736273615100
910,64,1736273615109
910,62,1736273615118
910,60,1736273615126
910,57,1736273615134
910,55,1736273615142
911,52,1736273615155
911,51,1736273615163
911,48,1736273615171
911,46,1736273615179
911,44,1736273615187
910,43,1736273615195
910,43,1736273615389
910,43,1736273615412
911,45,1736273615421
913,48,1736273615430
916,52,1736273615438
921,56,1736273615446
924,59,1736273615454
928,64,1736273615462
932,67,1736273615471
941,78,1736273615480
947,84,1736273615488
959,98,1736273615497
965,106,1736273615504
968,112,1736273615513
969,116,1736273615520
970,119,1736273615529
971,122,1736273615537
971,124,1736273615544
970,125,1736273615552
968,125,1736273615560
966,126,1736273615569
963,126,1736273615576
960,124,1736273615584
958,123,1736273615592
951,114,1736273615601
945,104,1736273615609
938,95,1736273615617
934,84,1736273615625
928,71,1736273615634
922,48,1736273615649
920,41,1736273615658
921,39,1736273615666
923,38,1736273615673
924,37,1736273615681
926,37,1736273615690
928,37,1736273615698
930,37,1736273615706
931,38,1736273615714
932,40,1736273615723
934,42,1736273615731
935,46,1736273615739
937,51,1736273615747
937,57,1736273615756
935,61,1736273615763
932,65,1736273615771
930,68,1736273615780
923,72,1736273615789
912,75,1736273615798
905,76,1736273615806
897,76,1736273615814
892,76,1736273615822
887,76,1736273615831
884,76,1736273615839
882,74,1736273615847
880,70,1736273615856
878,66,1736273615864
878,62,1736273615873
878,58,1736273615882
878,55,1736273615890
880,54,1736273615898
882,53,1736273615906
884,52,1736273615914
887,52,1736273615922
888,52,1736273615930
889,52,1736273615938
890,53,1736273615946
891,55,1736273615955
891,56,1736273615963
892,57,1736273615971
891,57,1736273616011
889,57,1736273616031
888,56,1736273616046
888,55,1736273616055
887,54,1736273616063
886,53,1736273616071
886,52,1736273616082
887,52,1736273616109
889,53,1736273616121
893,55,1736273616129
898,60,1736273616137
902,62,1736273616145
908,69,1736273616154
924,84,1736273616167
934,95,1736273616176
944,106,1736273616184
959,121,1736273616192
970,135,1736273616200
992,158,1736273616208
1004,168,1736273616216
1021,187,1736273616224
1037,203,1736273616232
1075,237,1736273616240
1097,259,1736273616248
1115,275,1736273616256
1131,289,1736273616264
1144,301,1736273616272
1160,314,1736273616280
1173,326,1736273616288
1179,331,1736273616296
1188,339,1736273616304
1197,346,1736273616312
1201,349,1736273616320
1211,356,1736273616328
1221,365,1736273616336
1225,369,1736273616343
1238,378,1736273616352
1253,392,1736273616360
1260,397,1736273616368
1277,414,1736273616375
1286,419,1736273616384
1299,427,1736273616391
1305,432,1736273616399
1322,437,1736273616407
1332,440,1736273616415
1344,442,1736273616423
1362,442,1736273616433
1382,442,1736273616442
1389,442,1736273616450
1397,442,1736273616458
1409,442,1736273616466
1414,442,1736273616474
1424,443,1736273616483
1439,443,1736273616491
1448,445,1736273616499
1464,445,1736273616513
1467,445,1736273616522
1470,444,1736273616530
1474,442,1736273616538
1477,440,1736273616546
1480,439,1736273616555
1482,438,1736273616563
1483,438,1736273616571
1483,437,1736273616579
1484,437,1736273616588
1484,436,1736273616596
1484,434,1736273616604
1482,429,1736273616612
1473,421,1736273616621
1467,413,1736273616629
1453,399,1736273616638
1427,377,1736273616646
1403,355,1736273616654
1375,331,1736273616663
1349,311,1736273616671
1315,287,1736273616679
1283,267,1736273616687
1259,249,1736273616695
1233,229,1736273616703
1217,211,1736273616711
1203,195,1736273616719
1196,187,1736273616727
1190,176,1736273616735
1184,168,1736273616744
1178,160,1736273616752
1171,152,1736273616760
1161,142,1736273616768
1155,136,1736273616777
1150,132,1736273616792
1141,125,1736273616801
1139,123,1736273616810
1137,121,1736273616818
1137,120,1736273616826
1136,118,1736273616834
1134,117,1736273616842
1133,114,1736273616850
1131,112,1736273616858
1129,110,1736273616867
1126,106,1736273616876
1123,104,1736273616884
1119,100,1736273616892
1116,97,1736273616900
1111,95,1736273616908
1108,92,1736273616916
1105,90,1736273616924
1102,88,1736273616932
1099,86,1736273616942
1091,81,1736273616950
1078,74,1736273616958
1066,68,1736273616967
1058,63,1736273616976
1036,48,1736273616984
1018,36,1736273616992
1007,27,1736273617000
1001,23,1736273617009
999,21,1736273617017
1000,21,1736273617055
1004,21,1736273617068
1009,22,1736273617076
1015,24,1736273617085
1022,27,1736273617094
1027,29,1736273617102
1030,32,1736273617110
1034,36,1736273617119
1036,38,1736273617127
1037,41,1736273617136
1037,43,1736273617144
1038,45,1736273617152
1038,47,1736273617160
1037,48,1736273617169
1037,49,1736273617177
1036,50,1736273617185
1035,51,1736273617193
1033,51,1736273617202
1029,51,1736273617210
1027,51,1736273617218
1025,49,1736273617226
1023,47,1736273617236
1022,44,1736273617245
1022,43,1736273617253
1023,42,1736273617278
1025,42,1736273617290
1029,43,1736273617298
1034,46,1736273617306
1040,48,1736273617314
1059,57,1736273617322
1064,60,1736273617330
1074,68,1736273617339
1085,78,1736273617347
1093,86,1736273617356
1093,87,1736273617364
1093,88,1736273617372
1093,89,1736273617380
1092,89,1736273617392
1089,90,1736273617400
1083,90,1736273617408
1073,89,1736273617416
1060,84,1736273617424
1051,77,1736273617432
1046,73,1736273617441
1040,67,1736273617450
1036,62,1736273617459
1034,57,1736273617468
1034,56,1736273617490
1035,56,1736273617502
1037,56,1736273617510
1040,56,1736273617518
1043,58,1736273617526
1046,60,1736273617534
1049,62,1736273617542
1051,65,1736273617550
1052,67,1736273617558
1052,72,1736273617573
1053,75,1736273617581
1053,77,1736273617590
1052,79,1736273617598
1050,79,1736273617605
1049,80,1736273617614
1048,80,1736273617631
1048,79,1736273617651
1047,77,1736273617659
1047,72,1736273617667
1046,62,1736273617676
1046,54,1736273617685
1046,50,1736273617692
1047,46,1736273617700
1049,44,1736273617708
1052,43,1736273617716
1056,43,1736273617724
1059,43,1736273617731
1061,43,1736273617740
1064,44,1736273617748
1066,45,1736273617755
1067,47,1736273617763
1067,49,1736273617771
1067,50,1736273617779
1067,51,1736273617787
1067,52,1736273617795
1066,53,1736273617803
1064,54,1736273617811
1060,55,1736273617818
1054,55,1736273617826
1047,55,1736273617834
1041,53,1736273617842
1033,50,1736273617850
1030,47,1736273617859
1027,45,1736273617867
1026,44,1736273617875
1026,43,1736273617884
1027,42,1736273617900
1029,42,1736273617909
1033,41,1736273617917
1038,41,1736273617926
1044,43,1736273617934
1048,44,1736273617942
1056,48,1736273617950
1062,52,1736273617958
1064,55,1736273617966
1068,60,1736273617974
1069,64,1736273617982
1070,67,1736273617991
1070,71,1736273617999
1067,76,1736273618007
1059,79,1736273618016
1054,79,1736273618024
1049,79,1736273618032
1045,79,1736273618040
1042,77,1736273618048
1038,75,1736273618056
1037,70,1736273618064
1036,67,1736273618072
1036,64,1736273618081
1036,60,1736273618090
1036,55,1736273618098
1038,52,1736273618105
1041,50,1736273618114
1043,49,1736273618122
1046,48,1736273618130
1047,48,1736273618138
1051,48,1736273618146
1054,48,1736273618155
1056,49,1736273618163
1057,51,1736273618171
1058,56,1736273618185
1058,57,1736273618194
1057,57,1736273618207
1057,58,1736273618216
1055,58,1736273618224
1053,58,1736273618232
1048,55,1736273618240
1043,51,1736273618248
1040,48,1736273618256
1038,46,1736273618264
1037,46,1736273618271
1038,46,1736273618313
1042,48,1736273618326
1054,55,1736273618334
1063,60,1736273618342
1076,64,1736273618351
1092,72,1736273618360
1099,76,1736273618373
1118,87,1736273618382
1134,96,1736273618391
1150,106,1736273618399
1166,118,1736273618408
1183,127,1736273618416
1201,139,1736273618425
1225,153,1736273618433
1247,165,1736273618441
1269,179,1736273618449
1287,189,1736273618457
1313,205,1736273618466
1329,213,1736273618474
1355,229,1736273618482
1373,241,1736273618490
1381,248,1736273618498
1397,260,1736273618505
1413,274,1736273618513
1420,283,1736273618521
1436,299,1736273618529
1441,307,1736273618537
1451,320,1736273618545
1460,331,1736273618554
1466,337,1736273618561
1470,343,1736273618569
1475,350,1736273618577
1478,354,1736273618585
1482,361,1736273618593
1490,371,1736273618601
1491,373,1736273618609
1497,381,1736273618617
1504,388,1736273618625
1506,392,1736273618633
1512,402,1736273618640
1523,418,1736273618649
1528,430,1736273618656
1535,440,1736273618664
1538,445,1736273618672
1540,450,1736273618681
1541,453,1736273618688
1543,455,1736273618696
1543,456,1736273618704
1542,455,1736273618733
1539,453,1736273618744
1533,448,1736273618753
1524,442,1736273618761
1514,436,1736273618770
1505,431,1736273618778
1498,427,1736273618786
1481,422,1736273618794
1435,406,1736273618802
1409,398,1736273618811
1371,382,1736273618819
1343,370,1736273618827
1311,350,1736273618835
1291,336,1736273618843
1271,312,1736273618851
1257,296,1736273618860
1248,280,1736273618868
1246,272,1736273618876
1246,270,1736273618884
1249,269,1736273618892
1260,269,1736273618900
1280,269,1736273618908
1306,275,1736273618916
1336,283,1736273618924
1362,291,1736273618932
1392,299,1736273618940
1422,309,1736273618947
1438,317,1736273618955
1455,326,1736273618964
1458,329,1736273618972
1461,333,1736273618979
